child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
SZEREMI ZÖLD,FRANCUSE,Parent 2,SSR,SSR,20,36.91,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
TAMAREZ MOSCATEL 31‐3‐3,TAMAREZ,Parent 1,SSR,SSR,20,30.68,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
TAMAREZ MOSCATEL 31‐3‐3,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,30.68,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
TANDANYA,BICANE,Parent 1,SSR,SSR,20,40.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
TANDANYA,F HEPTAKILO,Parent 2,SSR,SSR,20,40.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
TARNAOU,ANGOOR KALAN,Parent 1,SSR,SSR,20,34.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 19/0
TARNAOU,F KICHMICH ROND,Parent 2,SSR,SSR,20,34.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 19/0
TARRANGO,TOURIGA NACIONAL,Parent 1,SSR,SSR,20,37.98,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Thomas 1994; Myles 2011 | nSSR: 20/0
TARRANGO,SULTANINE,Parent 2,SSR,SSR,20,37.98,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Thomas 1994; Myles 2011 | nSSR: 20/0
TARRANT ROT,PÉRIDAC,Parent 1,SSR,SSR,20,51.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TARRANT ROT,VELTELINER ROUGE,Parent 2,SSR,SSR,20,51.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TAVKVERI CARTALINSKY,DIAMANTTRAUBE,Parent 1,SSR,SSR,20,38.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TAVKVERI CARTALINSKY,F OLIVETTE ROSE,Parent 2,SSR,SSR,20,38.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TAVRIDA = MAGARATCH 171,SAPERAVI,Parent 1,SSR,SSR,20,46.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
TAVRIDA = MAGARATCH 171,CABERNET‐SAUVIGNON,Parent 2,SSR,SSR,20,46.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
TCHATYRBAK,NOIR DE CRIMÉE FAUX,Parent 1,SSR,SSR,20,29.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
TCHATYRBAK,KOKOUR BELY,Parent 2,SSR,SSR,20,29.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
TCHERNY OSENNY,KOZ OUZIOUM,Parent 1,SSR,SSR,20,37.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
TCHERNY OSENNY,F ASSYL KARA,Parent 2,SSR,SSR,20,37.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
TEMPRANILLA BLANCA = SANTA MAYORQUIN = FARANA,MADELEINE SALOMON = AGOSTENGA MAGDALENA,Parent 1,SSR,SSR,20,42.55,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Garcia‐Muñoz 2011 | nSSR: 20/0
TEMPRANILLA BLANCA = SANTA MAYORQUIN = FARANA,BLANC,Parent 2,SSR,SSR,20,42.55,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Garcia‐Muñoz 2011 | nSSR: 20/0
TÉOULIER,POUGAYEN,Parent 1,SSR,SSR,20,36.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TÉOULIER,F PLANT D'ENTRECHAUX (ALLEMAND),Parent 2,SSR,SSR,20,36.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TÉOULIER BLANC FEMELLE,CLAIRETTE,Parent 1,SSR,SSR,20,37.54,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TÉOULIER BLANC FEMELLE,PASCAL,Parent 2,SSR,SSR,20,37.54,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TERESITA = DALMASSO XVIII‐24 MUSCAT DE HAMBOURG,CICLOPICA = PIROVANO 60,Parent 1,SSR,SSR,20,21.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. | nSSR: 20/1
TERRAMON ROND,TERRET,Parent 1,SSR,SSR,20,34.53,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TERRAMON ROND,ARAMON NOIR,Parent 2,SSR,SSR,20,34.53,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TERRET BOUSCHET,TERRET,Parent 1,SSR,SSR,20,34.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TERRET BOUSCHET,PETIT BOUSCHET,Parent 2,SSR,SSR,20,34.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
THALLOCSY LAJOS MUSKOTALY = MUSCAT D'ALEXANDRIE,PANSE PRÉCOCE,Parent 1,SSR,SSR,20,35.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
THALLOCSY LAJOS MUSKOTALY = MUSCAT D'ALEXANDRIE,MUSCAT THALLOCSY,Parent 2,SSR,SSR,20,35.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
THERMI,REINE DES VIGNES,Parent 1,SSR,SSR,20,34.48,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Vargas 2009 | nSSR: 20/0
THERMI,CINSAUT,Parent 2,SSR,SSR,20,34.48,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Vargas 2009 | nSSR: 20/0
TINOS NOIR,MUSCAT DE HAMBOURG,Parent 1,SSR,SSR,20,35.79,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
TINOS NOIR,DATTIER DE BEYROUTH = AFUZ ALI,Parent 2,SSR,SSR,20,35.79,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
TINTA BARROCA,MOURISCO TINTO = MARUFO,Parent 1,SSR,SSR,20,25.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
TINTA BARROCA,F TOURIGA NACIONAL,Parent 2,SSR,SSR,20,25.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
TINTA DA BARCA,MOURISCO TINTO = MARUFO,Parent 1,SSR,SSR,20,26.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
TINTA DA BARCA,F TOURIGA NACIONAL,Parent 2,SSR,SSR,20,26.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
TINTA GROSSA D'ALENTEJO,GIBI = HEBÉN,Parent 1,SSR,SSR,20,25.18,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TINTA GROSSA D'ALENTEJO,F ALFROCHEIRO PRETO,Parent 2,SSR,SSR,20,25.18,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TINTA TINTO (COLLECTION SOARÈS GRENACHE = GARNACHA,PETIT BOUSCHET,Parent 1,SSR,SSR,20,23.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 17/1
TINTA TINTO (COLLECTION SOARÈS GRENACHE = GARNACHA,FRANCO),Parent 2,SSR,SSR,20,23.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 17/1
TINTINHA (COLLECTION ESPORAO) CASTELÃO = PERIQUITA,ALICANTE HENRI BOUSCHET,Parent 1,SSR,SSR,20,37.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TÖKÖS PIROS,BEREGI ROZSAS,Parent 1,SSR,SSR,20,35.25,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TÖKÖS PIROS,FURMINT,Parent 2,SSR,SSR,20,35.25,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TOMPA MIHALY,CHASSELAS QUEEN VICTORIA,Parent 1,SSR,SSR,20,45.14,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Myles 2011 | nSSR: 20/0
TOMPA MIHALY,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,45.14,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Myles 2011 | nSSR: 20/0
TOPAS,CHAOUCH ROSE,Parent 1,SSR,SSR,20,22.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Invalidation of breeder's data. | nSSR: 20/1
TOPAS,F DELIGHT,Parent 2,SSR,SSR,20,22.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Invalidation of breeder's data. | nSSR: 20/1
TORRONTÈS RIOJANO,MISSION = PAIS,Parent 1,SSR,SSR,20,33.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Agüero 2003; This 2006; Lacombe 2007; Tapia 2007 | nSSR: 20/0
TORRONTÈS RIOJANO,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,33.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Agüero 2003; This 2006; Lacombe 2007; Tapia 2007 | nSSR: 20/0
TORRONTÈS SANJUANINO,MISSION = PAIS,Parent 1,SSR,SSR,20,33.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Agüero 2003; This 2006 | nSSR: 20/0
TORRONTÈS SANJUANINO,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,33.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Agüero 2003; This 2006 | nSSR: 20/0
TOTIKA,BAJOR KÉK = AUGSTER BLAU,Parent 1,SSR,SSR,20,40.43,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,But contradictory with parentage of cv. Kadarka (#1610) | nSSR: 20/0
TOTIKA,F KADARKA,Parent 2,SSR,SSR,20,40.43,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,But contradictory with parentage of cv. Kadarka (#1610) | nSSR: 20/0
TOURIGA FÊMEA,TOURIGA NACIONAL,Parent 1,SSR,SSR,20,41.5,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TOURIGA FÊMEA,ARINTO DO DÃO,Parent 2,SSR,SSR,20,41.5,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TRAKYA ILKEREM,PERLETTE,Parent 1,SSR,SSR,20,25.8,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 16/1
TRAKYA ILKEREM,ALPHONSE LAVALLÉE,Parent 2,SSR,SSR,20,25.8,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 16/1
TRICANA = H 6‐52‐226,DIAGALVES,Parent 1,SSR,SSR,20,39.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TRICANA = H 6‐52‐226,SULTANINE,Parent 2,SSR,SSR,20,39.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TRIPOLI = PIROVANO 352,ANGELO PIROVANO = PIROVANO 2 ITALIA = PIROVANO 65,Parent 1,SSR,SSR,20,37.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TRIUMPH TRAUBE,MADELEINE ANGEVINE,Parent 1,SSR,SSR,20,33.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
TRIUMPH TRAUBE,F PRÉCOCE DE MALINGRE,Parent 2,SSR,SSR,20,33.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
TROLLINGER FAUX (COLLECTION COLMAR) LASKA,PORTUGAIS BLEU,Parent 1,SSR,SSR,20,40.36,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
TROYEN,PINOT,Parent 1,SSR,SSR,20,33.8,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Di Vecchi Staraz 2006 | nSSR: 20/0
TROYEN,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,33.8,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Di Vecchi Staraz 2006 | nSSR: 20/0
TSAOUSSI,BARESANA = KORITHI ASPRO,Parent 1,SSR,SSR,20,32.78,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 17/1
TSAOUSSI,MAVRODAPHNI,Parent 2,SSR,SSR,20,32.78,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 17/1
TSULUKIDZIS TETRA,BLANK BLAUER = VULPEA,Parent 1,SSR,SSR,20,32.87,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TSULUKIDZIS TETRA,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,32.87,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
TULILLAH,SULTANINE,Parent 1,SSR,SSR,20,42.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TULILLAH,MACABEU,Parent 2,SSR,SSR,20,42.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
TURKI,KARYSTINO,Parent 1,SSR,SSR,20,53.17,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
TURKI,HEPTAKILO,Parent 2,SSR,SSR,20,53.17,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
TZIMLANSKY CHERNYI,PLETCHISTIK,Parent 1,SSR,SSR,20,29.36,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
TZIMLANSKY CHERNYI,F KOKOUR BELY,Parent 2,SSR,SSR,20,29.36,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
URMI DINKA,IZSAKI SARFEHER,Parent 1,SSR,SSR,20,37.36,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
URMI DINKA,KADARKA KEK,Parent 2,SSR,SSR,20,37.36,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
URRETI,HARSLEVELU,Parent 1,SSR,SSR,20,36.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
URRETI,SAUVIGNON,Parent 2,SSR,SSR,20,36.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
UVA ANIS,MISSION = PAIS,Parent 1,SSR,SSR,20,27.29,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
UVA ANIS,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,27.29,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
UVA DI TROIA,BOMBINO BIANCO,Parent 1,SSR,SSR,20,35.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
UVA DI TROIA,BOUTEILLAN NOIR = QUAGLIANO,Parent 2,SSR,SSR,20,35.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VARIÉTÉ D'OASIS TOZEUR 7,RASSEGUI,Parent 1,SSR,SSR,20,35.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VARIÉTÉ D'OASIS TOZEUR 7,F VARIÉTÉ D'OASIS TOZEUR 1,Parent 2,SSR,SSR,20,35.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VARIÉTÉ D'OASIS TOZEUR 9,RASSEGUI,Parent 1,SSR,SSR,20,35.4,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VARIÉTÉ D'OASIS TOZEUR 9,F VARIÉTÉ D'OASIS DEGACHE 28,Parent 2,SSR,SSR,20,35.4,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VÉKONYHÉJU,BLANK BLAUER = VULPEA,Parent 1,SSR,SSR,20,34.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VÉKONYHÉJU,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,34.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VELTELINER ROUGE PRÉCOCE,SYLVANER,Parent 1,SSR,SSR,20,43.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Sefc 1998 | nSSR: 20/0
VELTELINER ROUGE PRÉCOCE,VELTELINER ROUGE,Parent 2,SSR,SSR,20,43.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Sefc 1998 | nSSR: 20/0
VERDEJO BLANCO,SAVAGNIN BLANC,Parent 1,SSR,SSR,20,31.94,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half confirmation of prior publication: Lacombe 2010 | nSSR: 20/1
VERDEJO BLANCO,CASTELLANA BLANCA,Parent 2,SSR,SSR,20,31.94,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half confirmation of prior publication: Lacombe 2010 | nSSR: 20/1
VICTOR = PIROVANO 314,PANSE PRÉCOCE,Parent 1,SSR,SSR,20,38.53,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
VICTOR = PIROVANO 314,MOSCATO D'ADDA,Parent 2,SSR,SSR,20,38.53,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
VICTORIA,CARDINAL = G 10‐30,Parent 1,SSR,SSR,20,35.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: | nSSR: 20/0
VICTORIA,DATTIER DE BEYROUTH = AFUZ ALI,Parent 2,SSR,SSR,20,35.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: | nSSR: 20/0
VIDAL 117,COLOMBARD,Parent 1,SSR,SSR,20,26.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 19/0
VIDAL 117,UGNI BLANC = TREBBIANO TOSCANO,Parent 2,SSR,SSR,20,26.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 19/0
VIDAL 36,FOLLE BLANCHE,Parent 1,SSR,SSR,20,31.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
VIDAL 36,UGNI BLANC = TREBBIANO TOSCANO,Parent 2,SSR,SSR,20,31.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
VIDAL 662,FOLLE BLANCHE,Parent 1,SSR,SSR,20,33.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
VIDAL 662,UGNI BLANC = TREBBIANO TOSCANO,Parent 2,SSR,SSR,20,33.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
VIDAL 678,MUSCAT D'ALEXANDRIE,Parent 1,SSR,SSR,20,42.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
VIDAL 678,UGNI BLANC = TREBBIANO TOSCANO,Parent 2,SSR,SSR,20,42.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
VIDAL 98 T,JURANÇON BLANC,Parent 1,SSR,SSR,20,28.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
VIDAL 98 T,UGNI BLANC = TREBBIANO TOSCANO,Parent 2,SSR,SSR,20,28.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
VIDAL 99 T,JURANÇON BLANC,Parent 1,SSR,SSR,20,27.41,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: | nSSR: 20/0
VIDAL 99 T,UGNI BLANC = TREBBIANO TOSCANO,Parent 2,SSR,SSR,20,27.41,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: | nSSR: 20/0
VIGNE DE WOOD,KOZ OUZIOUM,Parent 1,SSR,SSR,20,36.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VIGNE DE WOOD,F ASSYL KARA,Parent 2,SSR,SSR,20,36.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VITAL,ARINTO DO DÃO,Parent 1,SSR,SSR,20,40.73,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
VITAL,RABIGATO,Parent 2,SSR,SSR,20,40.73,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
WEST FREISIA,BICANE,Parent 1,SSR,SSR,20,34.93,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
WEST FREISIA,F GROS COLMAN,Parent 2,SSR,SSR,20,34.93,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
WHITE MUSCAT (COLLECTION BLACK MOROCCO,F MUSCAT FLEUR D'ORANGER,Parent 1,SSR,SSR,20,38.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
WHITE MUSCAT (COLLECTION BLACK MOROCCO,MERBEIN),Parent 2,SSR,SSR,20,38.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
WHITE WORTLEY HALL,SULTANINE,Parent 1,SSR,SSR,20,38.94,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
WHITE WORTLEY HALL,HEPTAKILO,Parent 2,SSR,SSR,20,38.94,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
WÜRZER = AZ 10487,SAVAGNIN BLANC,Parent 1,SSR,SSR,20,43.58,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Cipriani 2010 | nSSR: 20/0
WÜRZER = AZ 10487,MÜLLER‐THURGAU,Parent 2,SSR,SSR,20,43.58,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Cipriani 2010 | nSSR: 20/0
XARELLO,GIBI = HEBÉN,Parent 1,SSR,SSR,20,30.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
XARELLO,F BRUSTIANO FAUX (COLLECTION PARC DE LA TÊTE D'OR),Parent 2,SSR,SSR,20,30.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
YALOVA CEKIRDEKSIZ,PERLETTE,Parent 1,SSR,SSR,20,35.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 19/0
YALOVA CEKIRDEKSIZ,KEKHLIBAR,Parent 2,SSR,SSR,20,35.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 19/0
ZAKYNTHINO,KOUTSOUMBELI ASPRO,Parent 1,SSR,SSR,20,44.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
ZAKYNTHINO,F MAVRODAPHNI,Parent 2,SSR,SSR,20,44.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
ZAMPARA,FURJMONY FEHER,Parent 1,SSR,SSR,20,41.3,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
ZAMPARA,F KECSKECSECSU ROSZAS PIROS,Parent 2,SSR,SSR,20,41.3,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
ZANTER GILBERT,GIBI = HEBÉN,Parent 1,SSR,SSR,20,31.62,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
ZANTER GILBERT,F PIQUEPOUL,Parent 2,SSR,SSR,20,31.62,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
ZIZINE,OULIVEN,Parent 1,SSR,SSR,20,30.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
